"methods" "abil" "avgProbs" "accuracy"
"78" "mda_subc3" 1.27438490488747 0.845056660312068 0.843333333333333
"79" "knn_k7" 1.27744310483666 0.84508849620718 0.843333333333333
"80" "Ibk_k5" 1.27744310483666 0.84508849620718 0.843333333333333
"81" "Ibk_k7" 1.27744310483666 0.84508849620718 0.843333333333333
"82" "Ibk_k9" 1.27744310483666 0.84508849620718 0.843333333333333
"83" "gbm_2_50" 1.27860528977378 0.845099482149439 0.85
"84" "mlp_9" 1.2822561866104 0.84513181669719 0.84
"85" "lvq_5" 1.32220039880425 0.845446743473587 0.843333333333333
"86" "cforest_mtry2" 1.427372744049 0.846186826140854 0.843333333333333
"87" "cforest_mtry4" 1.427372744049 0.846186826140854 0.843333333333333
"88" "cforest_mtry8" 1.427372744049 0.846186826140854 0.843333333333333
"89" "cforest_mtry16" 1.427372744049 0.846186826140854 0.843333333333333
"90" "cforest_mtry32" 1.427372744049 0.846186826140854 0.843333333333333
"91" "cforest_mtry64" 1.427372744049 0.846186826140854 0.843333333333333
"92" "cforest_mtry128" 1.427372744049 0.846186826140854 0.843333333333333
"93" "gcvEarth_d2" 1.43907798546128 0.846262365658515 0.843333333333333
"94" "gcvEarth_d3" 1.43907798546128 0.846262365658515 0.843333333333333
"95" "mlp_7" 1.50667979450478 0.846674763542222 0.84
"96" "bagFDA_prune4" 1.52865777824543 0.846800592979315 0.85
"97" "mda_subc4" 1.54107513558044 0.846870003676288 0.846666666666667
"98" "svmRadialCost_C1" 1.54107513558044 0.846870003676288 0.846666666666667
"99" "svmRadialCost_C2" 1.54107513558044 0.846870003676288 0.846666666666667
"100" "knn_k9" 1.54107513558044 0.846870003676288 0.846666666666667
"101" "gbm_3_50" 1.59960098191866 0.84718167145649 0.846666666666667
"102" "gbm_1_100" 1.59960098193315 0.847181671456564 0.85
"103" "gbm_1_150" 1.59960098193315 0.847181671456564 0.85
"104" "gbm_2_100" 1.59960098193315 0.847181671456564 0.85
"105" "gbm_2_150" 1.59960098193315 0.847181671456564 0.85
"106" "mlp_3" 1.62023992977396 0.847285805434805 0.843333333333333
"107" "svmPoly_d_1_s_0.1" 1.71019111636112 0.847707743723402 0.846666666666667
"108" "svmPoly_d_3_s_0.1" 1.71019111636112 0.847707743723402 0.846666666666667
"109" "svmRadialCost_C0.1" 1.71019111684498 0.84770774372554 0.85
"110" "c5.0" 1.72486698977635 0.847771996413049 0.846666666666667
"111" "c5.0_winnow" 1.72486698977635 0.847771996413049 0.846666666666667
"112" "J48" 1.72486698977635 0.847771996413049 0.846666666666667
"113" "J48Unp" 1.72486698977635 0.847771996413049 0.846666666666667
"114" "ctree_c0.99" 1.72486698977635 0.847771996413049 0.846666666666667
"115" "JRip" 1.72486698977635 0.847771996413049 0.846666666666667
"116" "PART" 1.72486698977635 0.847771996413049 0.846666666666667
"117" "mlp_5" 1.76739208150878 0.847951484650633 0.846666666666667
"118" "bagFDA_prune8" 1.76739208150878 0.847951484650633 0.846666666666667
"119" "fda_prune9" 1.76739208150892 0.847951484650634 0.85
"120" "fda_prune17" 1.76739208150892 0.847951484650634 0.85
"121" "LMT" 1.87298332698272 0.848357752832495 0.85
"122" "LMT_CV" 1.87298332698272 0.848357752832495 0.85
"123" "LMT_AIC" 1.87298332698272 0.848357752832495 0.85
"124" "avNNet_decay1e04" 1.87298332698272 0.848357752832495 0.85
"125" "bagFDA_prune16" 1.87298332698272 0.848357752832495 0.85
"126" "rpart" 1.87298332698286 0.848357752832496 0.853333333333333
"127" "avNNet_decay0" 1.87298332698286 0.848357752832496 0.853333333333333
"128" "gbm_1_50" 1.87298332698286 0.848357752832496 0.853333333333333
"129" "gcvEarth_d1" 1.87298332698286 0.848357752832496 0.853333333333333
