"methods" "abil" "avgProbs" "accuracy"
"37" "rrf_mtry2" 0.63606165566368 0.842434490765555 0.786666666666667
"38" "rrf_mtry4" 0.63606165566368 0.842434490765555 0.786666666666667
"39" "rrf_mtry8" 0.63606165566368 0.842434490765555 0.786666666666667
"40" "rrf_mtry16" 0.63606165566368 0.842434490765555 0.786666666666667
"41" "rrf_mtry32" 0.63606165566368 0.842434490765555 0.786666666666667
"42" "rrf_mtry64" 0.63606165566368 0.842434490765555 0.786666666666667
"43" "rrf_mtry128" 0.63606165566368 0.842434490765555 0.786666666666667
"44" "mda_subc2" 0.646607453023618 0.843554421978917 0.846666666666667
"45" "Ibk_k1" 0.647398523404115 0.84363654086069 0.806666666666667
"46" "knn_k2" 0.656145361285529 0.844524761597351 0.796666666666667
"47" "NB" 0.662334691166405 0.845129778463995 0.863333333333333
"48" "NB_laplace" 0.662334691166405 0.845129778463995 0.863333333333333
"49" "W_NB" 0.672331293086385 0.846062282970593 0.866666666666667
"50" "knn_k3" 0.696834150626868 0.848098293159974 0.836666666666667
"51" "Ibk_k3" 0.701791218358225 0.848466344198233 0.843333333333333
"52" "gbm_3_150" 0.711969982552795 0.849177049798801 0.866666666666667
"53" "bagFDA_prune4" 0.714036799345332 0.849314141178554 0.863333333333333
"54" "gbm_3_100" 0.719980328226352 0.849695234355391 0.85
"55" "rbf" 0.721004693061037 0.849758982620168 0.82
"56" "OptimalClass" 0.722171389928791 0.849830908691434 1
"57" "avNNet_decay01" 0.730375784229848 0.850316769126655 0.86
"58" "LMT" 0.736486668570485 0.850656878050341 0.863333333333333
"59" "lvq_3" 0.744587748387416 0.851080905360614 0.87
"60" "gbm_2_150" 0.890532542800346 0.855675457992396 0.846666666666667
"61" "parRF_mtry128" 0.932956412523622 0.856536521107886 0.843333333333333
"62" "parRF_mtry8" 1.11074310270045 0.859821456950736 0.84
"63" "parRF_mtry64" 1.15180500889297 0.860433274957636 0.846666666666667
"64" "rf_mtry64" 1.19427992368126 0.861001763043569 0.85
"65" "rf_mtry2" 1.21152378598485 0.861223257382741 0.846666666666667
"66" "parRF_mtry32" 1.22952072074813 0.861453033547565 0.85
"67" "rf_mtry32" 1.2295208616928 0.861453035348772 0.856666666666667
"68" "parRF_mtry2" 1.23689237224939 0.861547381870608 0.846666666666667
"69" "parRF_mtry16" 1.23689251010255 0.861547383638172 0.85
"70" "rf_mtry8" 1.23690210922583 0.861547506719272 0.85
"71" "rf_mtry16" 1.23690210922583 0.861547506719272 0.85
"72" "rf_mtry4" 1.23690210945678 0.861547506722233 0.846666666666667
"73" "rf_mtry128" 1.23690224707708 0.861547508486822 0.853333333333333
"74" "parRF_mtry4" 1.25308719692642 0.861756298771777 0.856666666666667
"75" "mlp_9" 1.40379567633982 0.863939524505235 0.86
"76" "JRip_Unp" 1.44213727361213 0.864501058231022 0.863333333333333
"77" "gbm_2_50" 1.445289062088 0.864544936695609 0.866666666666667
"78" "LMT_AIC" 1.49145506697389 0.865135025515851 0.866666666666667
"79" "gcvEarth_d1" 1.58896918920067 0.866109586237495 0.866666666666667
"80" "knn_k5" 1.74166056641151 0.868247346907752 0.863333333333333
"81" "gcvEarth_d2" 1.75228519105598 0.868378189293985 0.86
"82" "gcvEarth_d3" 1.75228519105598 0.868378189293985 0.86
"83" "mlp_5" 1.76488413548317 0.868513395842523 0.863333333333333
"84" "fda_prune9" 1.76488426203702 0.868513397097195 0.866666666666667
"85" "fda_prune17" 1.76488426203702 0.868513397097195 0.866666666666667
"86" "svmRadialCost_C0.1" 1.76507341995219 0.868515270202303 0.88
"87" "gbm_3_50" 1.77046513845161 0.868566824232047 0.866666666666667
"88" "lvq_1" 1.77153537320346 0.868576646402698 0.873333333333333
"89" "Ibk_k5" 1.77297020776998 0.868589608093266 0.863333333333333
"90" "cforest_mtry2" 1.77532542967167 0.86861038215732 0.863333333333333
"91" "cforest_mtry4" 1.77532562787281 0.868610383879743 0.866666666666667
"92" "cforest_mtry8" 1.77532562787281 0.868610383879743 0.866666666666667
"93" "cforest_mtry16" 1.77532562787281 0.868610383879743 0.866666666666667
"94" "cforest_mtry32" 1.77532562787281 0.868610383879743 0.866666666666667
"95" "cforest_mtry64" 1.77532562787281 0.868610383879743 0.866666666666667
"96" "cforest_mtry128" 1.77532562787281 0.868610383879743 0.866666666666667
"97" "gbm_2_100" 1.78861489263564 0.868716845423618 0.87
"98" "mlp_3" 1.79140922293086 0.868737126309906 0.866666666666667
"99" "mlp_7" 1.79140922293086 0.868737126309906 0.866666666666667
"100" "bagFDA_prune8" 1.79140922293086 0.868737126309906 0.866666666666667
"101" "bagFDA_prune16" 1.79140922293086 0.868737126309906 0.866666666666667
"102" "svmPoly_d_1_s_0.1" 1.79140938752616 0.86873712748492 0.87
"103" "svmRadialCost_C1" 1.79376057833155 0.868753683888387 0.873333333333333
"104" "avNNet_decay1e04" 1.80566072321008 0.868831070609103 0.866666666666667
"105" "knn_k7" 1.82729915882596 0.86895003053049 0.873333333333333
"106" "Ibk_k7" 1.82729915882596 0.86895003053049 0.873333333333333
"107" "svmPoly_d_3_s_0.1" 1.82729915882605 0.86895003053049 0.876666666666667
"108" "Ibk_k9" 1.82729915882605 0.86895003053049 0.876666666666667
"109" "c5.0" 1.89419460063104 0.869224282932592 0.87
"110" "c5.0_winnow" 1.89419460063104 0.869224282932592 0.87
"111" "J48" 1.89419460063104 0.869224282932592 0.87
"112" "J48Unp" 1.89419460063104 0.869224282932592 0.87
"113" "LMT_CV" 1.89419460063104 0.869224282932592 0.87
"114" "ctree_c0.01" 1.89419460063104 0.869224282932592 0.87
"115" "ctree_c0.05" 1.89419460063104 0.869224282932592 0.87
"116" "ctree_c0.99" 1.89419460063104 0.869224282932592 0.87
"117" "JRip" 1.89419460063104 0.869224282932592 0.87
"118" "PART" 1.89419460063104 0.869224282932592 0.87
"119" "avNNet_decay0" 1.89419460063104 0.869224282932592 0.87
"120" "pcaNNet" 1.89419460063104 0.869224282932592 0.87
"121" "gbm_1_50" 1.89419460063104 0.869224282932592 0.87
"122" "gbm_1_100" 1.89419460063104 0.869224282932592 0.87
"123" "gbm_1_150" 1.89419571616767 0.86922428687136 0.873333333333333
"124" "knn_k9" 1.89437788447721 0.869224929896744 0.873333333333333
"125" "rpart" 1.89437788447743 0.869224929896745 0.876666666666667
"126" "mda_subc3" 1.89437899761637 0.869224933824854 0.88
"127" "mda_subc4" 1.89437899761637 0.869224933824854 0.88
"128" "lvq_5" 1.89437899761637 0.869224933824854 0.88
"129" "svmRadialCost_C2" 1.89437899761637 0.869224933824854 0.88
