"methods" "abil" "avgProbs" "accuracy"
"96" "LMT_AIC" 1.74895095158189 0.754321604675206 0.74
"97" "avNNet_decay1e04" 1.79240426872396 0.754710318191655 0.756666666666667
"98" "svmRadialCost_C2" 1.84863635849403 0.755179065314311 0.753333333333333
"99" "svmRadialCost_C1" 1.8902764923267 0.755504290927574 0.756666666666667
"100" "svmRadialCost_C0.1" 1.90981525665619 0.755650967550797 0.753333333333333
"101" "cforest_mtry2" 2.0299264704069 0.756477292131364 0.743333333333333
"102" "cforest_mtry4" 2.0299264704069 0.756477292131364 0.743333333333333
"103" "cforest_mtry8" 2.0299264704069 0.756477292131364 0.743333333333333
"104" "cforest_mtry16" 2.0299264704069 0.756477292131364 0.743333333333333
"105" "cforest_mtry32" 2.0299264704069 0.756477292131364 0.743333333333333
"106" "cforest_mtry64" 2.0299264704069 0.756477292131364 0.743333333333333
"107" "cforest_mtry128" 2.0299264704069 0.756477292131364 0.743333333333333
"108" "svmPoly_d_3_s_0.1" 2.0714527211312 0.756735482559458 0.756666666666667
"109" "fda_prune9" 2.08304991442948 0.756805272336072 0.756666666666667
"110" "fda_prune17" 2.08304991442948 0.756805272336072 0.756666666666667
"111" "gcvEarth_d1" 2.08304991442948 0.756805272336072 0.756666666666667
"112" "rpart" 2.11559040224882 0.756995909938936 0.76
"113" "mlp_3" 2.16364900413196 0.757264057840167 0.753333333333333
"114" "bagFDA_prune4" 2.18462838766441 0.757376329686041 0.756666666666667
"115" "avNNet_decay01" 2.22849052993175 0.757602124551428 0.756666666666667
"116" "mlp_7" 2.24534528091847 0.757685787768595 0.753333333333333
"117" "mlp_9" 2.2456023183046 0.75768705065982 0.753333333333333
"118" "gbm_1_50" 2.250720170503 0.75771211555315 0.76
"119" "mda_subc4" 2.27037624400473 0.757806973058075 0.753333333333333
"120" "mlp_5" 2.34114745823386 0.758130712476113 0.756666666666667
"121" "bagFDA_prune16" 2.34142438690078 0.758131926594869 0.756666666666667
"122" "bagFDA_prune8" 2.43638508823023 0.758525617510761 0.76
"123" "J48" 2.46674982453084 0.758642441651669 0.756666666666667
"124" "J48Unp" 2.46674982453084 0.758642441651669 0.756666666666667
"125" "ctree_c0.99" 2.46674982453084 0.758642441651669 0.756666666666667
"126" "JRip" 2.46674982453084 0.758642441651669 0.756666666666667
"127" "PART" 2.46674982453084 0.758642441651669 0.756666666666667
"128" "gcvEarth_d2" 2.57088771043695 0.759012596544948 0.76
"129" "gcvEarth_d3" 2.57088771043695 0.759012596544948 0.76
