"methods" "abil" "avgProbsT" "accuracy" "avgProbs"
"98" "parRF_mtry16" 1.4201 0.751861162726102 0.6887 0.7519
"95" "parRF_mtry2" 1.4221 0.751969445043917 0.7358 0.752
"68" "gbm_3_150" 1.4318 0.752475710611806 0.7453 0.7525
"78" "rf_mtry32" 1.4466 0.753198066483102 0.717 0.7532
"79" "rf_mtry64" 1.4533 0.753507860809913 0.7075 0.7535
"101" "parRF_mtry128" 1.4533 0.753507860809913 0.7075 0.7535
"80" "rf_mtry128" 1.4557 0.753614464545772 0.7075 0.7536
"76" "rf_mtry8" 1.4727 0.754357117080573 0.7358 0.7544
"74" "rf_mtry2" 1.4951 0.755281096210574 0.7453 0.7553
"96" "parRF_mtry4" 1.4951 0.755281096210574 0.7453 0.7553
"97" "parRF_mtry8" 1.6511 0.760881415639739 0.7358 0.7609
"75" "rf_mtry4" 1.7576 0.764234505979651 0.7547 0.7642
"126" "OptimalClass" 2.7404 0.845733100053015 1 0.8457
